Area_code,Area_name,Patient count,CV_AF,CV_CHD,CV_CVD,CV_HF,CV_LVSD,CV_HYP,CV_PAD,CV_STIA,Resp_AST,Resp_COPD,LS_OB,HD_CAN,HD_CKD,HD_DM,HD_PC,Neu_DEM,Neu_DEP,Neu_EP,Neu_LD,Neu_MH,MS_OST,MS_RA
P81092,THE CRESCENT SURGERY,"8,544",0.036399813,0.060159176,0.015042118,0.028441011,0.022003745,0.217228464,0.014396067,0.033590824,0.069756554,0.031718165,0.16298719,0.05079588,0.064458981,0.089584458,0.009597378,0.014044944,0.13205233,0.009130553,0.003277154,0.012523408,0.013020833,0.008821171
P81115,BLOOMFIELD MEDICAL CENTRE,"12,705",0.016765053,0.0360488,0.010009732,0.015033451,0.009759937,0.152853207,0.01141283,0.019598583,0.076898859,0.038410075,0.145405351,0.026682409,0.062932158,0.075583696,0.006926407,0.005194805,0.2063333,0.014430304,0.005745769,0.02369146,0.005104305,0.007324934
P81159,STONYHILL MEDICAL PRACTICE,"13,149",0.028367176,0.050954445,0.022549648,0.015818693,0.003802571,0.198798388,0.014753974,0.026313788,0.075899308,0.040231196,0.13978006,0.038405962,0.070253567,0.080108011,0.005019393,0.013917408,0.140052713,0.011542307,0.005779907,0.012624534,0.008507089,0.010510377
P81172,NEWTON DRIVE HEALTH CENTRE,"9,477",0.019098871,0.032710773,0.011320755,0.009074602,0.00306004,0.158066899,0.008230453,0.01762161,0.064577398,0.026801731,0.146278755,0.030811438,0.057239513,0.069677591,0.004115226,0.007280785,0.159404601,0.01014885,0.003376596,0.01224016,0.005165603,0.009221446
P81681,NORTH SHORE SURGERY,"13,070",0.028615149,0.047666412,0.012395042,0.012088753,0.003213466,0.205202754,0.013771997,0.023259373,0.05661821,0.035424637,0.141825345,0.03213466,0.096801426,0.079796108,0.005049732,0.01400153,0.118281587,0.011818779,0.00489671,0.014154552,0.00404289,0.009159187
P81684,HARROWSIDE MEDICAL CENTRE,"4,540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P81713,THE SURGERY DINMORE,"2,049",0.012689117,0.026354319,0.000861326,0.006344558,0.003416301,0.111273792,0.005856515,0.010736945,0.05466081,0.029282577,0.040197897,0.012689117,0.041434756,0.057212416,0.001464129,0.001464129,0.188620903,0.017316017,0.003904344,0.01317716,0.005952381,0.004764741
P81714,ABBEY DALE MEDICAL CENTRE,"6,103",0.019334753,0.047189907,0.011716462,0.008684254,0.003277077,0.155333443,0.01196133,0.021137146,0.063575291,0.036703261,0.127904586,0.023267246,0.085749537,0.076766856,0.004587908,0.005734884,0.127493317,0.010692988,0.003768638,0.015402261,0.002518892,0.00921659
P81010,WITHNELL HEALTH CENTRE,"5,321",0.020484871,0.033640293,0.018270402,0.010148468,0.002067281,0.141890622,0.006577711,0.019733133,0.068408194,0.018041721,0.057455222,0.032324751,0.043963712,0.048557032,0.002631084,0.003570757,0.119562689,0.006745755,0.005262169,0.004134561,0.000842815,0.00951087
P81033,COPPULL MEDICAL PRACTICE,"8,082",0.026973521,0.04454343,0.01424017,0.018312299,0.012496907,0.181143281,0.014724078,0.021034397,0.07782727,0.033902499,0.14996127,0.034768622,0.095894655,0.080024435,0.007671368,0.011383321,0.087683966,0.008210689,0.006557783,0.006434051,0.015298617,0.010242506
P81038,THE CHORLEY SURGERY,"8,906",0.020323377,0.039973052,0.019938057,0.011228385,0.001122839,0.172692567,0.011003818,0.019088255,0.071075679,0.025600719,0.098967906,0.032674601,0.086950375,0.075020956,0.004042219,0.008533573,0.175455959,0.011593383,0.007073883,0.010217831,0.007600117,0.009392265
P81044,LIBRARY HOUSE SURGERY,"16,234",0.026487619,0.045768141,0.014745453,0.013243809,0.002833559,0.162128865,0.011703831,0.022545275,0.073364544,0.032339534,0.127445673,0.038684243,0.070450855,0.078299947,0.002956757,0.010287052,0.162168432,0.008816024,0.005728718,0.011950228,0.001657375,0.011651507
P81057,WORDEN MEDICAL CENTRE,"12,446",0.021774064,0.03961112,0.017253374,0.007793669,0.001687289,0.140768118,0.00747228,0.020890246,0.063072473,0.018961915,0.106189381,0.035433071,0.04969503,0.075960591,0.00305319,0.008115057,0.091390861,0.009999,0.006427768,0.008918528,0.004220219,0.007870955
P81062,REGENT HOUSE SURGERY,"8,124",0.022525849,0.041851305,0.007677543,0.011939931,0.00356967,0.159281142,0.01070901,0.021294929,0.06413097,0.027203348,0.129872107,0.035081241,0.079323995,0.069473684,0.002092565,0.009108813,0.149817296,0.009896468,0.009847366,0.012801576,0.005062537,0.008168721
P81076,SANDY LANE SURGERY,"11,376",0.023030942,0.039820675,0.006616674,0.012394515,0.005362166,0.155942335,0.007823488,0.020657525,0.063642757,0.021800281,0.119264046,0.031821378,0.0855328,0.076166811,0.005010549,0.007296062,0.131420436,0.009089913,0.005186357,0.009054149,0.009203767,0.008651073
P81082,THE RYAN MEDICAL CENTRE,"10,426",0.026184539,0.04392864,0.010880317,0.015442164,0.002110109,0.151831959,0.00920775,0.024074429,0.057836179,0.021580664,0.129370629,0.034816804,0.060839161,0.075273775,0.007385383,0.008440437,0.105244755,0.011538462,0.004220219,0.00872818,0.001062248,0.008327629
P81083,ROSLEA SURGERY,"8,460",0.028368794,0.045981087,0.009803922,0.01820331,0.012765957,0.190898345,0.009574468,0.024349882,0.057328605,0.024822695,0.090194397,0.03250591,0.086763865,0.069364162,0.011465721,0.010047281,0.094339623,0.012006861,0.010165485,0.009574468,0.009741092,0.008784161
P81117,CENTRAL PARK SURGERY,"4,404",0.018619437,0.042461399,0.018110236,0.009536785,0.000454133,0.155313351,0.009309718,0.019527702,0.064713896,0.033605813,0.103238866,0.02520436,0.038750723,0.079451272,0.004541326,0.008174387,0.17929439,0.007807981,0.00431426,0.009990917,0.001753361,0.009588268
P81127,THE SURGERY CHORLEY,"3,845",0.018205462,0.036410923,0.006205674,0.004421326,0.000520156,0.149544863,0.007282185,0.020026008,0.073602081,0.01976593,0.093563371,0.025747724,0.070670206,0.071194226,0.001560468,0.006241873,0.112143331,0.00995355,0.009622887,0.009362809,0.001391788,0.009087958
P81143,WHITTLE SURGERY,"9,768",0.021294021,0.038185913,0.012445341,0.007882883,0.003071253,0.147317772,0.006449631,0.017403767,0.07043407,0.017403767,0.113195343,0.033067158,0.059508409,0.062428335,0.007063882,0.006756757,0.14450194,0.009831824,0.007678133,0.006040131,0.002988048,0.007679718
P81154,GRANVILLE HOUSE MED CTRE,"8,272",0.025991296,0.041586074,0.010325977,0.013781431,0.006407157,0.181697292,0.008583172,0.020188588,0.070841393,0.030343327,0.084663121,0.034574468,0.075945626,0.072615923,0.003384913,0.00979207,0.101211584,0.00856974,0.002176015,0.007736944,0.000260146,0.009799683
P81171,THE EUXTON MEDICAL CENTRE,"4,262",0.025340216,0.039183482,0.021072797,0.009619897,0.003754106,0.164007508,0.006100422,0.016424214,0.067573909,0.016424214,0.109338747,0.031440638,0.079756381,0.057962697,0.003050211,0.005396527,0.112529002,0.009570766,0.005396527,0.007038949,0.001571503,0.01135396
P81173,CROSTON MEDICAL CENTRE,"3,908",0.022517912,0.036335722,0.00622665,0.009211873,0.001279427,0.165046059,0.005373593,0.021494371,0.062691914,0.019447288,0.064228642,0.034288639,0.08973571,0.057446809,0.004605937,0.009467758,0.080208974,0.007068224,0.002814739,0.006653019,0.001617251,0.00869826
P81180,CLAYTON BROOK SURGERY,"3,322",0.015051174,0.0346177,0.008909853,0.00692354,0.000301023,0.148705599,0.007224564,0.017760385,0.068031306,0.037025888,0.093653251,0.022275738,0.030185759,0.075925219,0.003913305,0.012341963,0.208204334,0.010835913,0.010535822,0.018663456,0.001706485,0.010902256
P81181,KINGSFOLD MEDICAL CENTRE,"4,216",0.025142315,0.030597723,0.013636364,0.013519924,0.0028463,0.151802657,0.010436433,0.02300759,0.058349146,0.019212524,0.164855072,0.032258065,0.070048309,0.075201432,0.003557875,0.012808349,0.11865942,0.009057971,0.00426945,0.008538899,0.002526848,0.010318396
P81186,MOSS SIDE MEDICAL CENTRE,"4,423",0.018313362,0.036400633,0.013571152,0.010852363,0.004069636,0.17295953,0.008365363,0.018313362,0.08139272,0.026226543,0.107357572,0.024869998,0.04008016,0.079400961,0.008817545,0.009947999,0.231892356,0.007443458,0.009495817,0.012208908,0.002896871,0.010887772
P81642,MEDICARE UNIT SURGERY,"2,595",0.024277457,0.034682081,0.004962779,0.008477842,0.005009634,0.1522158,0.01194605,0.018111753,0.050096339,0.022736031,0.127759512,0.031984586,0.071864725,0.069670228,0.005780347,0.004624277,0.171441992,0.008454674,0.005009634,0.00539499,0.008756567,0.0086877
P81655,THE VILLAGE SURGERIES CROSTON&ECCLESTON,"8,182",0.022977267,0.036543632,0.012131015,0.007699829,0.002933268,0.149352237,0.00488878,0.018944023,0.064043021,0.014421902,0.053165707,0.035199218,0.066949409,0.05474125,0.007699829,0.005622097,0.104513784,0.004847016,0.001588854,0.005499878,0.00278319,0.007661706
P81687,NEW LONGTON SURGERY,"1,681",0.030933968,0.048185604,0.007984032,0.014277216,0.00297442,0.204640095,0.009518144,0.031528852,0.06543724,0.025580012,0.052445074,0.040452112,0.075832743,0.079831933,0.008328376,0.009518144,0.077250177,0.007087172,0.002379536,0.007138608,0.004597701,0.007607192
P81689,EAVES LANE SURGERY,"2,066",0.008228461,0.030977735,0.014061208,0.003872217,0.001936108,0.136495644,0.008228461,0.019361084,0.064859632,0.028073572,0.076540137,0.020329138,0.018668326,0.076026977,0.002904163,0.004840271,0.136901058,0.011200996,0.003872217,0.022749274,0.001508296,0.008464329
P81692,BEECHES MEDICAL CENTRE,"1,951",0.026652998,0.038441825,0.015939597,0.011276269,0.008200923,0.223475141,0.005638134,0.022039979,0.065094823,0.024602768,0.094699226,0.036904152,0.101846337,0.074749853,0.009226038,0.009226038,0.124478856,0.007147111,0.006150692,0.007175807,0.001949318,0.009929907
P81701,PRESTON ROAD SURGERY,"3,348",0.018518519,0.04181601,0.006066734,0.008363202,0.004181601,0.155615293,0.007467145,0.019414576,0.065412186,0.025388292,0.131098696,0.04390681,0.079329609,0.066200809,0.007168459,0.014336918,0.143389199,0.011545624,0.008363202,0.016129032,0.004347826,0.008743169
P81733,ECCLESTON HEALTH CENTRE,"4,771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P81740,ADLINGTON MEDICAL CENTRE,"1,892",0.019027484,0.035412262,0.009909166,0.002642706,0.001057082,0.160147992,0.010570825,0.010570825,0.066596195,0.014799154,0.077119184,0.03012685,0.071383047,0.058564232,0.003171247,0.006342495,0.151688974,0.007648184,0.001057082,0.008985201,0,0.006269592
P81741,STATION SURGERY,"2,740",0.012408759,0.040145985,0.015572106,0.015328467,0.002189781,0.157664234,0.011313869,0.017883212,0.054014599,0.034306569,0.15028626,0.027372263,0.063454198,0.066760696,0.008394161,0.005839416,0.166507634,0.005725191,0.010218978,0.012043796,0.007177033,0.012909175
P81769,LOSTOCK HALL VILLAGE SURGERY,"1,579",0.023432552,0.036098797,0.009039548,0.006966434,0.00569981,0.115896137,0.010132996,0.025332489,0.052564915,0.019632679,0.048951049,0.031665611,0.048174048,0.062787136,0.003166561,0.002533249,0.085470085,0.010878011,0.013932869,0.004433186,0.003076923,0.008264463
Y00347,DR R BAGHDJIAN SURGERY,"5,308",0.019781462,0.036737001,0.007641196,0.009608139,0.00075358,0.168801809,0.007159005,0.023360965,0.052185381,0.029577995,0.070800665,0.028636021,0.068187218,0.074500588,0.003767898,0.006405426,0.120456165,0.007602756,0.005086662,0.010173323,0.003443187,0.005341384
Y02466,BUCKSHAW VILLAGE HEALTH CENTRE,"10,738",0.008567703,0.014341591,0.006555115,0.003725088,0.000558763,0.061370833,0.002048799,0.009778357,0.059601416,0.006984541,0.065608188,0.011827156,0.019682456,0.037589112,0.002514435,0.00800894,0.128460832,0.007872983,0.001955671,0.004563233,0.002203857,0.003081664
Y03656,LEYLAND SURGERY,"5,557",0.021774339,0.044628397,0.008020533,0.009717473,0.001619579,0.156019435,0.008997661,0.021954292,0.06892208,0.025913263,0.090038751,0.02969228,0.052883519,0.062767154,0.001439626,0.007558035,0.143606109,0.008889902,0.004678784,0.012056865,0.005188679,0.008453838
P81003,ST JAMES' MEDICAL CENTRE,"10,444",0.025564918,0.044523171,0.012989045,0.010053619,0.001627729,0.161336653,0.011585599,0.027096898,0.065587897,0.02384144,0.131606218,0.041171965,0.023949338,0.070771328,0.003925699,0.007468403,0.04064479,0.010477835,0.002968211,0.009862122,0.005666869,0.009316422
P81008,YORKSHIRE STREET MEDICAL CENTRE,"6,014",0.020784835,0.042401064,0.006835659,0.007482541,0.002161623,0.134353176,0.014466245,0.018456934,0.080146325,0.037080146,0.127272727,0.038244097,0.051481103,0.074358456,0.005154639,0.007981377,0.084984678,0.010214505,0.00382441,0.009311606,0.010168166,0.004593569
P81017,WHALLEY MEDICAL CENTRE,"12,804",0.026788504,0.036941581,0.018463139,0.008044361,0.000702905,0.168228679,0.00663855,0.019603249,0.06185567,0.015229616,0.095631301,0.036472977,0.047719635,0.056170213,0.002186817,0.005935645,0.084205473,0.007393183,0.001640112,0.009918775,0.001551724,0.006623752
P81020,ST. NICHOLAS GROUP PRACTICE,"9,026",0.020939508,0.044205628,0.013766959,0.011079105,0.002437403,0.154110348,0.013627299,0.019720807,0.07500554,0.034123643,0.11347318,0.029913583,0.043784316,0.078764264,0.005096388,0.008309329,0.201745741,0.01436013,0.005650343,0.008863284,0.005690326,0.006178772
P81025,THE RICHMOND HILL PRACTICE,"11,627",0.022791778,0.043003354,0.011144578,0.011868926,0.001720134,0.151973854,0.012556979,0.02089963,0.080158252,0.035950804,0.113604639,0.030360368,0.041447439,0.072026268,0.00627849,0.011954932,0.137549662,0.010308171,0.00731057,0.01384708,0.004769805,0.005854066
P81027,IRWELL MEDICAL PRACTICE,"14,450",0.01550173,0.038546713,0.013964127,0.008858131,0.001245675,0.158685121,0.012041522,0.023529412,0.084290657,0.027958478,0.144453383,0.026851211,0.045141682,0.076909523,0.004083045,0.007197232,0.170912666,0.011888799,0.004636678,0.009342561,0.005931418,0.00756456
P81028,MANCHESTER ROAD SURGERY,"4,715",0.017179215,0.034146341,0.007794232,0.00699894,0.001272534,0.112195122,0.008483563,0.019512195,0.072534464,0.028632025,0.119014669,0.026086957,0.014392472,0.058984162,0.00233298,0.010180276,0.092167174,0.009687241,0.007423118,0.018663839,0.000630915,0.004580975
P81032,REEDYFORD HLTH CARE GROUP,"10,880",0.020772059,0.047058824,0.011411311,0.010753676,0.000643382,0.156709559,0.007904412,0.023805147,0.083088235,0.019577206,0.131415612,0.030514706,0.039866317,0.07766647,0.004411765,0.010110294,0.17175937,0.010861781,0.007444853,0.011580882,0.004397752,0.008356546
P81035,COLNE ROAD SURGERY,"4,179",0.015314669,0.04235463,0.007846556,0.008375209,0.001675042,0.153146686,0.010768126,0.019621919,0.065087341,0.038286671,0.130298273,0.025604212,0.04678179,0.097930182,0.003589375,0.005982292,0.091365777,0.010675039,0.006460876,0.013400335,0.00140647,0.006101281
P81036,PEEL HOUSE MEDICAL PRACTICE,"15,003",0.024995001,0.049856695,0.013180917,0.012264214,0.002132907,0.179697394,0.013863894,0.026461374,0.070719189,0.024795041,0.108134839,0.031393721,0.057116954,0.078707472,0.006132107,0.012064254,0.12923432,0.01054974,0.007731787,0.012797441,0.00224647,0.008841733
P81047,PARKSIDE SURGERY,"10,297",0.021365446,0.040303001,0.010241773,0.007089444,0.00067981,0.149558124,0.013013499,0.021851025,0.069534816,0.027580849,0.141425121,0.029328931,0.025,0.062947067,0.00650675,0.010779839,0.079830918,0.010748792,0.00291347,0.010779839,0.002889477,0.007058824
P81053,BRIERCLIFFE SURGERY,"7,622",0.023091052,0.041196536,0.018628096,0.013382314,0.000524797,0.158619785,0.01088953,0.022697455,0.068223563,0.026239832,0.124535015,0.037654159,0.019893256,0.074411906,0.006953555,0.006166361,0.072456736,0.007439754,0.00314878,0.008396746,0.001540357,0.009799273
P81065,THE PENDLE MEDICAL PARTNERSHIP,"11,974",0.023634542,0.037831969,0.013112885,0.008518457,0.000501086,0.165775848,0.008017371,0.021713713,0.071237682,0.02672457,0.097626697,0.031484884,0.037205928,0.058763518,0.003841657,0.007850342,0.09617577,0.007461913,0.002755971,0.009771171,0.002905288,0.005144759
P81069,PENDLESIDE MEDICAL PRACT,"10,509",0.027309925,0.038348083,0.016913319,0.010847845,0.002759539,0.16081454,0.008849558,0.024835855,0.064230659,0.01893615,0.075720165,0.0378723,0.058553792,0.062651998,0.00247407,0.011609097,0.079482657,0.008112875,0.004282044,0.008088305,0.014978761,0.007773205
P81070,PENDLE VIEW MEDICAL CTRE,"7,406",0.019713746,0.049959492,0.015388373,0.012827437,0.000540103,0.174183095,0.012152309,0.024574669,0.086551445,0.022144207,0.07739726,0.034701593,0.039726027,0.087722269,0.00310559,0.009181745,0.098458904,0.009417808,0.004455847,0.012152309,0.004579653,0.006360897
P81078,BARNOLDSWICK MED CTR,"11,623",0.02400413,0.040609137,0.015227676,0.009377957,0.000602254,0.15004732,0.008947776,0.023659985,0.072184462,0.029338381,0.114944985,0.028478018,0.015489798,0.057474908,0.003527489,0.006796868,0.065911762,0.008439269,0.002064871,0.008517594,0.00062461,0.006897272
P81088,WHITWORTH MEDICAL CENTRE,"7,264",0.017621145,0.038270925,0.012420905,0.007571586,0.002064978,0.14909141,0.011563877,0.017621145,0.080947137,0.029598018,0.089411361,0.03125,0.037068818,0.067762155,0.003303965,0.003579295,0.137635147,0.00840913,0.003992291,0.010462555,0.003082192,0.007860846
P81095,THURSBY SURGERY,"7,826",0.021978022,0.045872732,0.013981043,0.004472272,0.000766675,0.147201636,0.006261181,0.023511372,0.081395349,0.025683619,0.177845016,0.02708919,0.053118171,0.079047462,0.001277792,0.014566829,0.115481594,0.008404774,0.005238947,0.008177869,0.007022472,0.009891357
P81099,DR THM MACKENZIE & PARTNERS,"10,367",0.019677824,0.038101669,0.013529121,0.007330954,0.000771679,0.128581075,0.010899971,0.021799942,0.070705122,0.021703482,0.123870346,0.030191955,0.029762622,0.068098232,0.002990258,0.010321212,0.071936378,0.006386312,0.003472557,0.010417671,0.003498134,0.010919338
P81100,THE CASTLE MEDICAL GROUP,"14,481",0.02679373,0.047855811,0.015125847,0.010841793,0.000621504,0.157309578,0.008562945,0.022443201,0.079621573,0.029625026,0.116813548,0.037635522,0.05935718,0.063446409,0.004557696,0.007665216,0.059961984,0.008553655,0.005731648,0.011394241,0.019855318,0.005645965
P81104,OXFORD ROAD MEDICAL CTRE,"4,645",0.020236814,0.037674919,0.018081761,0.009472551,0.001076426,0.145532831,0.015069968,0.021097955,0.077717976,0.037674919,0.140306834,0.020021529,0.027336123,0.082644628,0.003013994,0.009687836,0.153138075,0.011715481,0.005597417,0.013778256,0.001869159,0.008412483
P81118,ILEX VIEW MEDICAL PRACTICE,"7,903",0.017841326,0.034670378,0.006414662,0.008351259,0.001265342,0.12779957,0.006200177,0.014171833,0.065038593,0.022902695,0.12781457,0.020372011,0.034768212,0.076031979,0.003036821,0.013033025,0.058278146,0.010761589,0.004681766,0.014931039,0.001587932,0.005148005
P81123,ELMS FEDERATED PRACTICE,"16,557",0.011656701,0.030561092,0.007944978,0.00724769,0.000120795,0.115781845,0.006885305,0.015461738,0.065772785,0.020897506,0.111747138,0.020293531,0.034428406,0.087406321,0.010086368,0.005556562,0.091338975,0.008378961,0.004409011,0.012743855,0.00137457,0.005361287
P81130,PADIHAM GROUP PRACTICE,"12,858",0.021620781,0.039741795,0.012666848,0.006999533,0.001399907,0.156711775,0.007543942,0.01858765,0.050941048,0.032197853,0.09154307,0.026209364,0.032413319,0.069719953,0.003655312,0.008943848,0.071014635,0.008348885,0.003344221,0.008943848,0.001342025,0.006534064
P81132,DR DM DOHERTY & PARTNERS,"9,062",0.019642463,0.038291768,0.008679245,0.010483337,0.001655264,0.148863386,0.008607371,0.018980358,0.079673361,0.031229309,0.135869565,0.029574045,0.046683389,0.066813006,0.006731406,0.007614213,0.06312709,0.00780379,0.003310527,0.009490179,0.001656543,0.008241016
P81134,KIDDROW MEDICAL PRACTICE,"4,145",0.024849216,0.045838359,0.019534497,0.011821472,0.009650181,0.188419783,0.012545235,0.02291918,0.067551267,0.033775633,0.170437406,0.038600724,0.073604827,0.084251265,0.003377563,0.009891435,0.16892911,0.007541478,0.003136309,0.006272618,0.012229016,0.006171026
P81137,BURNLEY WOOD MEDICAL CENTRE,"5,901",0.017963057,0.042365701,0.013649852,0.010676157,0.004067107,0.133536689,0.010676157,0.021691239,0.067276733,0.031350619,0.10970645,0.031011693,0.018212985,0.076450657,0.002541942,0.010845619,0.127919434,0.012213413,0.008642603,0.009150991,0.018687527,0.007738967
P81146,MYRTLE HOUSE,"4,829",0.017601988,0.038103127,0.016265912,0.008904535,0.001242493,0.143715055,0.010147028,0.020915303,0.057568855,0.02340029,0.106118304,0.027956099,0.037572988,0.069639279,0.005384138,0.010768275,0.06092917,0.008631632,0.004762891,0.008490371,0.00508647,0.007167573
P81147,BLACKBURN RD MEDICAL CENTRE,"3,998",0.018009005,0.039269635,0.023636364,0.011755878,0.002501251,0.14082041,0.012756378,0.01925963,0.073036518,0.037018509,0.096511249,0.019009505,0.027062276,0.094339623,0.005752876,0.005502751,0.115748288,0.011411803,0.007003502,0.019509755,0.001397624,0.008212255
P81160,OSWALD MEDICAL CENTRE,"9,891",0.01759175,0.042361743,0.012272291,0.008492569,0.001314326,0.141138409,0.010919017,0.020018198,0.058639167,0.024567789,0.109436524,0.018400566,0.038424983,0.092839968,0.003437468,0.007279345,0.10862186,0.009775967,0.005358407,0.013850976,0.003867225,0.006969099
P81165,IGHTENHILL MEDICAL CENTRE,"2,309",0.019055868,0.048505847,0.014415781,0.014291901,0.004763967,0.187527068,0.013858813,0.022520572,0.071459506,0.037245561,0.124257158,0.03118233,0.061048082,0.087700535,0.006063231,0.006496319,0.14910859,0.014046461,0.006496319,0.015591165,0.008629989,0.00952381
P81166,DR BELLO'S SURGERY,"2,536",0.016561514,0.04455836,0.016163036,0.011041009,0.001971609,0.162460568,0.015378549,0.022870662,0.074132492,0.030362776,0.130630631,0.023659306,0.020520521,0.095450049,0.02011041,0.00670347,0.099099099,0.00950951,0.001971609,0.012618297,0.003253796,0.010253906
P81170,DR MALIK & PARTNER,"6,390",0.004538341,0.028325509,0.012315271,0.00485133,0.000938967,0.101877934,0.004694836,0.010798122,0.059937402,0.010954617,0.085693711,0.00970266,0.01800288,0.113885648,0.000782473,0.003442879,0.09793567,0.00600096,0.00172144,0.008607199,0.002570694,0.004784689
P81182,RICHMOND MEDICAL CENTRE,"6,006",0.011488511,0.031302031,0.010604454,0.007659008,0.0004995,0.102564103,0.005494505,0.016650017,0.072927073,0.021312021,0.111810261,0.013486513,0.035091965,0.111795358,0.005494505,0.005161505,0.126573088,0.007744434,0.00999001,0.017149517,0.001441961,0.007866728
P81197,ROSEGROVE SURGERY,"4,489",0.01447984,0.035865449,0.029718255,0.005791936,0.001559367,0.16106037,0.011583872,0.017153041,0.068389396,0.023167743,0.081920092,0.026509245,0.035067548,0.069688385,0.003118735,0.005569169,0.145731532,0.011210118,0.003564268,0.011361105,0.001869159,0.010067114
P81212,DR MOUJAES,"4,937",0.018837351,0.041928297,0.016206262,0.01316589,0.002025522,0.171966781,0.008102086,0.023698602,0.065019242,0.030382824,0.150168875,0.035041523,0.03455443,0.08141321,0.00283573,0.008102086,0.110158483,0.009872694,0.002430626,0.010937816,0.004171011,0.007315843
P81215,ROSEHILL SURGERY,"6,547",0.020314648,0.039560104,0.014933628,0.013135787,0.000610967,0.151214297,0.010844662,0.024744158,0.057125401,0.037879945,0.10120528,0.029326409,0.040367324,0.074466074,0.007331602,0.007178861,0.147120719,0.012052803,0.008400794,0.012524821,0.002479339,0.005227782
P81218,THE CLAYTON MEDICAL CTR.,"6,603",0.019233682,0.043162199,0.015906681,0.007723762,0.000151446,0.13100106,0.010146903,0.018173557,0.076631834,0.024685749,0.110097087,0.033772528,0.035533981,0.073301435,0.003786158,0.013478722,0.091650485,0.013398058,0.009238225,0.014538846,0.001572945,0.007551444
P81620,SLAIDBURN HEALTH CENTRE,"1,101",0.0208901,0.039963669,0.01161103,0.007266122,0.002724796,0.166212534,0.010899183,0.024523161,0.071752952,0.021798365,0.095920617,0.025431426,0.024255788,0.060606061,0.002724796,0.005449591,0.07938258,0.007717751,0.00181653,0.012715713,0.003558719,0.003194888
P81659,THE ROYLE,"4,044",0.020276954,0.035855589,0.014712439,0.009149357,0.00148368,0.151088032,0.009643917,0.015825915,0.059594461,0.022502473,0.081156716,0.03041543,0.014614428,0.071538225,0.0012364,0.006676558,0.064365672,0.011504975,0.002967359,0.008902077,0.001825928,0.010021257
P81686,ROSSENDALE VALLEY MEDICAL PRACTICE,"2,612",0.013782542,0.027565084,0.015267176,0.007274119,0.000765697,0.143950995,0.009188361,0.017228178,0.06431853,0.023353752,0.102653981,0.014548239,0.02653981,0.063735178,0.001148545,0.003445636,0.058087131,0.010515774,0.006125574,0.008422665,0.005952381,0.005342399
P81699,HIGHER HEYS SURGERY,"2,274",0.015391381,0.035180299,0.007513148,0.003957784,0.000879507,0.127528584,0.007475814,0.018909411,0.063324538,0.017150396,0.071389646,0.025505717,0.028337875,0.056034483,0.000439754,0.006156552,0.076839237,0.007084469,0.001759015,0.004397537,0.005524862,0.007486631
P81711,DILL HALL SURGERY,"2,621",0.015261351,0.035864174,0.020311442,0.008393743,0.000763068,0.149561236,0.011827547,0.014116749,0.069439145,0.024036627,0.119453925,0.023655093,0.037055095,0.069956876,0.014116749,0.005723006,0.095075573,0.007801073,0.005723006,0.006486074,0.003325942,0.006619385
P81726,KING STREET MEDICAL CTR,"1,986",0.014602216,0.03776435,0.011560694,0.012084592,0.002014099,0.123867069,0.011581067,0.023162135,0.091137966,0.02366566,0.089785296,0.018126888,0.034482759,0.096401028,0.008056395,0.007049345,0.096942095,0.011060507,0.007049345,0.013091641,0.015625,0.008212255
P81730,GREAT HARWOOD MEDICAL GROUP,"8,452",0.022124941,0.041173687,0.022467235,0.011476574,0.002484619,0.170137246,0.01230478,0.019285376,0.055489825,0.026975864,0.117076808,0.031353526,0.043400447,0.069366716,0.003667771,0.006862281,0.111260254,0.010738255,0.006507336,0.012659726,0.001533272,0.007838583
P81731,DR JEHANGIR (SH),"2,781",0.008989572,0.031643294,0.009587021,0.007191658,0.001438332,0.11218986,0.003955412,0.016540813,0.064724919,0.008270406,0.075656202,0.019417476,0.019042717,0.112951807,0.001438332,0.002876663,0.057128152,0.008749357,0.010787487,0.009349155,0.002849003,0.004928536
P81732,HARAMBEE SURGERY,"4,146",0.022672455,0.034973468,0.00511811,0.012301013,0.000723589,0.141341052,0.008200675,0.016883743,0.075735649,0.024843222,0.085099939,0.035697057,0.030284676,0.048540798,0.002894356,0.006512301,0.154754694,0.009691096,0.001205982,0.006753497,0.004098361,0.005873715
P81736,WHITEFIELD HEALTHCARE,"3,925",0.010700637,0.032866242,0.014606155,0.006878981,0.000509554,0.137070064,0.009936306,0.013248408,0.10522293,0.023184713,0.110128913,0.013757962,0.043830571,0.104617605,0.005605096,0.00611465,0.055985267,0.010313076,0.003821656,0.011210191,0.004371585,0.008087201
P81738,RISHTON & GREAT HARWOOD SURGERY,"1,001",0.01998002,0.042957043,0.012903226,0.010989011,0.001998002,0.15984016,0.017982018,0.016983017,0.070929071,0.014985015,0.144876325,0.026973027,0.034157833,0.068684517,0.001998002,0.003996004,0.122497055,0.004711425,0,0.011988012,0.002298851,0.003448276
